REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Nevada,2016,26,X,0.276187,X,X,X,X,X,X,27,17,9776
States,New Hampshire,2016,26,X,0.247001,X,X,X,X,X,X,7,17,2834
States,New Jersey,2016,26,X,0.770003,X,X,X,X,X,X,23,14,2987
States,New Mexico,2016,26,X,0.873686,X,X,X,X,X,X,59,17,6753
States,New York,2016,26,X,0.0457247,X,X,X,X,X,X,1,31,2187
States,North Carolina,2016,26,X,0.71273,X,X,X,X,X,X,36,23,5051
States,North Dakota,2016,26,X,0.7109,X,X,X,X,X,X,3,5,422
States,Ohio,2016,26,X,0.444115,X,X,X,X,X,X,42,43,9457
States,Oklahoma,2016,26,X,0.135777,X,X,X,X,X,X,4,15,2946
States,Oregon,2016,26,X,0,X,X,X,X,X,X,0,6,1318
States,Pennsylvania,2016,26,X,1.10257,X,X,X,X,X,X,99,32,8979
States,Rhode Island,2016,26,X,0.0578035,X,X,X,X,X,X,2,16,3460
States,South Carolina,2016,26,X,0.07249,X,X,X,X,X,X,2,9,2759
States,South Dakota,2016,26,X,0.724977,X,X,X,X,X,X,31,24,4276
States,Tennessee,2016,26,X,1.3735,X,X,X,X,X,X,88,51,6407
States,Texas,2016,26,X,1.84575,X,X,X,X,X,X,297,65,16091
States,Utah,2016,26,X,0.803547,X,X,X,X,X,X,174,38,21654
States,Vermont,2016,26,X,0.454545,X,X,X,X,X,X,6,6,1320
States,Virginia,2016,26,X,1.30854,X,X,X,X,X,X,978,119,74740
States,Washington,2016,26,X,0.178063,X,X,X,X,X,X,5,24,2808
States,West Virginia,2016,26,X,0.524052,X,X,X,X,X,X,67,34,12785
States,Wisconsin,2016,26,X,0.274348,X,X,X,X,X,X,6,17,2187
States,Wyoming,2016,26,X,0.317572,X,X,X,X,X,X,9,14,2834
States,Puerto Rico,2016,26,X,4.69263,X,X,X,X,X,X,200,7,4262
States,Virgin Islands,2016,26,X,0.882353,X,X,X,X,X,X,3,1,340
States,New York City,2016,26,X,1.14689,X,X,X,X,X,X,1125,83,98091
States,Alabama,2016,27,X,1.08565,X,X,X,X,X,X,45,19,4145
States,Alaska,2016,27,X,0.520833,X,X,X,X,X,X,7,5,1344
States,Arizona,2016,27,X,0.936658,X,X,X,X,X,X,139,42,14840
States,Arkansas,2016,27,X,0.330396,X,X,X,X,X,X,3,5,908
States,California,2016,27,X,1.14608,X,X,X,X,X,X,299,97,26089
States,Colorado,2016,27,X,0.322581,X,X,X,X,X,X,8,7,2480
States,Connecticut,2016,27,X,0.335946,X,X,X,X,X,X,3,12,893
States,Delaware,2016,27,X,0,X,X,X,X,X,X,0,10,1845
States,District of Columbia,2016,27,X,4.18195,X,X,X,X,X,X,57,2,1363
States,Florida,2016,27,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,27,X,1.22971,X,X,X,X,X,X,369,29,30007
States,Hawaii,2016,27,X,2.26064,X,X,X,X,X,X,17,13,752
States,Idaho,2016,27,X,0.149031,X,X,X,X,X,X,1,2,671
States,Illinois,2016,27,X,0.871479,X,X,X,X,X,X,289,53,33162
States,Indiana,2016,27,X,1.0159,X,X,X,X,X,X,23,18,2264
States,Iowa,2016,27,X,0,X,X,X,X,X,X,0,3,304
States,Kansas,2016,27,X,0.198741,X,X,X,X,X,X,6,13,3019
States,Kentucky,2016,27,X,0.0115168,X,X,X,X,X,X,2,15,17366
States,Louisiana,2016,27,X,1.08454,X,X,X,X,X,X,498,70,45918
States,Maine,2016,27,X,0.312419,X,X,X,X,X,X,12,23,3841
States,Maryland,2016,27,X,1.33616,X,X,X,X,X,X,63,17,4715
States,Massachusetts,2016,27,X,0.488679,X,X,X,X,X,X,60,23,12278
States,Michigan,2016,27,X,0.301872,X,X,X,X,X,X,45,63,14907
States,Minnesota,2016,27,X,0.266193,X,X,X,X,X,X,6,14,2254
States,Mississippi,2016,27,X,1.12159,X,X,X,X,X,X,201,47,17921
States,Missouri,2016,27,X,0.631769,X,X,X,X,X,X,14,16,2216
States,Montana,2016,27,X,0,X,X,X,X,X,X,0,3,1091
States,Nebraska,2016,27,X,0.428266,X,X,X,X,X,X,6,10,1401
States,Nevada,2016,27,X,0.252398,X,X,X,X,X,X,25,19,9905
States,New Hampshire,2016,27,X,0.138504,X,X,X,X,X,X,3,17,2166
States,New Jersey,2016,27,X,0.580945,X,X,X,X,X,X,15,12,2582
States,New Mexico,2016,27,X,1.11592,X,X,X,X,X,X,80,20,7169
States,New York,2016,27,X,0,X,X,X,X,X,X,0,31,1800
States,North Carolina,2016,27,X,0.922233,X,X,X,X,X,X,37,21,4012
States,North Dakota,2016,27,X,0,X,X,X,X,X,X,0,5,872
States,Ohio,2016,27,X,0.422623,X,X,X,X,X,X,34,44,8045
States,Oklahoma,2016,27,X,0.541516,X,X,X,X,X,X,15,14,2770
States,Oregon,2016,27,X,0,X,X,X,X,X,X,0,6,1054
States,Pennsylvania,2016,27,X,0.907464,X,X,X,X,X,X,71,31,7824
States,Rhode Island,2016,27,X,0,X,X,X,X,X,X,0,15,2341
States,South Carolina,2016,27,X,0.0383436,X,X,X,X,X,X,1,9,2608
States,South Dakota,2016,27,X,1.10858,X,X,X,X,X,X,34,20,3067
States,Tennessee,2016,27,X,0.874954,X,X,X,X,X,X,48,50,5486
States,Texas,2016,27,X,1.66667,X,X,X,X,X,X,248,68,14880
States,Utah,2016,27,X,0.805974,X,X,X,X,X,X,177,41,21961
States,Vermont,2016,27,X,0.469484,X,X,X,X,X,X,6,7,1278
States,Virginia,2016,27,X,1.1676,X,X,X,X,X,X,911,120,78023
States,Washington,2016,27,X,0.247321,X,X,X,X,X,X,6,25,2426
States,West Virginia,2016,27,X,0.522784,X,X,X,X,X,X,67,35,12816
States,Wisconsin,2016,27,X,0.0584454,X,X,X,X,X,X,1,17,1711
States,Wyoming,2016,27,X,0.253807,X,X,X,X,X,X,6,14,2364
States,Puerto Rico,2016,27,X,3.89554,X,X,X,X,X,X,179,8,4595
States,Virgin Islands,2016,27,X,1.75439,X,X,X,X,X,X,6,1,342
States,New York City,2016,27,X,1.01818,X,X,X,X,X,X,956,77,93893
States,Alabama,2016,28,X,0.77436,X,X,X,X,X,X,36,18,4649
States,Alaska,2016,28,X,0.260417,X,X,X,X,X,X,3,4,1152
States,Arizona,2016,28,X,0.79623,X,X,X,X,X,X,147,44,18462
States,Arkansas,2016,28,X,0.298805,X,X,X,X,X,X,3,5,1004
States,California,2016,28,X,1.04573,X,X,X,X,X,X,324,98,30983
States,Colorado,2016,28,X,0.297177,X,X,X,X,X,X,10,7,3365
States,Connecticut,2016,28,X,0.308642,X,X,X,X,X,X,3,13,972
States,Delaware,2016,28,X,0.10803,X,X,X,X,X,X,3,12,2777
States,District of Columbia,2016,28,X,4.89039,X,X,X,X,X,X,87,2,1779
States,Florida,2016,28,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,28,X,0.963755,X,X,X,X,X,X,301,25,31232
States,Hawaii,2016,28,X,0.804829,X,X,X,X,X,X,8,13,994
States,Idaho,2016,28,X,0.388601,X,X,X,X,X,X,3,2,772
States,Illinois,2016,28,X,0.833136,X,X,X,X,X,X,317,55,38049
States,Indiana,2016,28,X,0.66709,X,X,X,X,X,X,21,18,3148
States,Iowa,2016,28,X,0,X,X,X,X,X,X,0,3,378
States,Kansas,2016,28,X,0.117302,X,X,X,X,X,X,4,13,3410
States,Kentucky,2016,28,X,0.00981836,X,X,X,X,X,X,2,15,20370
States,Louisiana,2016,28,X,1.12144,X,X,X,X,X,X,508,72,45299
States,Maine,2016,28,X,0.436395,X,X,X,X,X,X,20,24,4583
States,Maryland,2016,28,X,1.14296,X,X,X,X,X,X,61,17,5337
States,Massachusetts,2016,28,X,0.426677,X,X,X,X,X,X,65,22,15234
States,Michigan,2016,28,X,0.401338,X,X,X,X,X,X,72,63,17940
States,Minnesota,2016,28,X,0.324826,X,X,X,X,X,X,7,13,2155
States,Mississippi,2016,28,X,1.24944,X,X,X,X,X,X,225,49,18008
States,Missouri,2016,28,X,0.443459,X,X,X,X,X,X,10,16,2255
States,Montana,2016,28,X,0,X,X,X,X,X,X,0,3,1360
States,Nebraska,2016,28,X,0.369588,X,X,X,X,X,X,7,11,1894
States,Nevada,2016,28,X,0.260116,X,X,X,X,X,X,27,19,10380
States,New Hampshire,2016,28,X,0.351741,X,X,X,X,X,X,10,17,2843
States,New Jersey,2016,28,X,0.45134,X,X,X,X,X,X,16,13,3545
States,New Mexico,2016,28,X,1.07339,X,X,X,X,X,X,80,20,7453
States,New York,2016,28,X,0.0838926,X,X,X,X,X,X,2,30,2384
States,North Carolina,2016,28,X,0.631039,X,X,X,X,X,X,32,20,5071
States,North Dakota,2016,28,X,0,X,X,X,X,X,X,0,5,944
States,Ohio,2016,28,X,0.41758,X,X,X,X,X,X,40,42,9579
States,Oklahoma,2016,28,X,0.446163,X,X,X,X,X,X,15,14,3362
States,Oregon,2016,28,X,0.162075,X,X,X,X,X,X,2,6,1234
States,Pennsylvania,2016,28,X,0.826792,X,X,X,X,X,X,79,31,9555
States,Rhode Island,2016,28,X,0,X,X,X,X,X,X,0,16,3346
States,South Carolina,2016,28,X,0,X,X,X,X,X,X,0,8,2603
States,South Dakota,2016,28,X,0.583303,X,X,X,X,X,X,32,24,5486
States,Tennessee,2016,28,X,1.15235,X,X,X,X,X,X,86,53,7463
States,Texas,2016,28,X,1.55492,X,X,X,X,X,X,189,68,12155
States,Utah,2016,28,X,0.892233,X,X,X,X,X,X,217,41,24321
States,Vermont,2016,28,X,0.819062,X,X,X,X,X,X,11,7,1343
States,Virginia,2016,28,X,0.976184,X,X,X,X,X,X,771,117,78981
States,Washington,2016,28,X,0.239398,X,X,X,X,X,X,7,24,2924
States,West Virginia,2016,28,X,0.358852,X,X,X,X,X,X,48,34,13376
States,Wisconsin,2016,28,X,0.339992,X,X,X,X,X,X,8,19,2353
States,Wyoming,2016,28,X,0.140944,X,X,X,X,X,X,4,14,2838
States,Puerto Rico,2016,28,X,3.72545,X,X,X,X,X,X,184,8,4939
States,Virgin Islands,2016,28,X,1.17994,X,X,X,X,X,X,4,1,339
States,New York City,2016,28,X,0.93429,X,X,X,X,X,X,936,84,100183
States,Alabama,2016,29,X,1.212,X,X,X,X,X,X,59,17,4868
States,Alaska,2016,29,X,0.252313,X,X,X,X,X,X,3,4,1189
States,Arizona,2016,29,X,0.844818,X,X,X,X,X,X,160,44,18939
States,Arkansas,2016,29,X,0.111235,X,X,X,X,X,X,1,5,899
States,California,2016,29,X,0.904141,X,X,X,X,X,X,269,96,29752
States,Colorado,2016,29,X,0.377477,X,X,X,X,X,X,12,6,3179
States,Connecticut,2016,29,X,0.325733,X,X,X,X,X,X,3,13,921
States,Delaware,2016,29,X,0.102951,X,X,X,X,X,X,3,12,2914
States,District of Columbia,2016,29,X,3.53874,X,X,X,X,X,X,58,2,1639
States,Florida,2016,29,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,29,X,0.874626,X,X,X,X,X,X,269,25,30756
States,Hawaii,2016,29,X,1.45985,X,X,X,X,X,X,16,13,1096
States,Idaho,2016,29,X,0.169779,X,X,X,X,X,X,1,2,589
States,Illinois,2016,29,X,0.823299,X,X,X,X,X,X,307,56,37289
States,Indiana,2016,29,X,0.952057,X,X,X,X,X,X,28,16,2941
States,Iowa,2016,29,X,0,X,X,X,X,X,X,0,3,367
States,Kansas,2016,29,X,0.090854,X,X,X,X,X,X,3,12,3302
States,Kentucky,2016,29,X,0.0200552,X,X,X,X,X,X,4,15,19945
States,Louisiana,2016,29,X,1.02932,X,X,X,X,X,X,483,72,46924
States,Maine,2016,29,X,0.707651,X,X,X,X,X,X,32,24,4522
States,Maryland,2016,29,X,1.13331,X,X,X,X,X,X,59,17,5206
States,Massachusetts,2016,29,X,0.427722,X,X,X,X,X,X,64,24,14963
States,Michigan,2016,29,X,0.285836,X,X,X,X,X,X,47,59,16443
States,Minnesota,2016,29,X,0.644202,X,X,X,X,X,X,13,13,2018
States,Mississippi,2016,29,X,1.12422,X,X,X,X,X,X,203,47,18057
States,Missouri,2016,29,X,0.285714,X,X,X,X,X,X,7,16,2450
States,Montana,2016,29,X,0,X,X,X,X,X,X,0,3,1446
States,Nebraska,2016,29,X,0.146987,X,X,X,X,X,X,3,10,2041
States,Nevada,2016,29,X,0.395294,X,X,X,X,X,X,42,19,10625
States,New Hampshire,2016,29,X,0.266845,X,X,X,X,X,X,8,17,2998
States,New Jersey,2016,29,X,0.341207,X,X,X,X,X,X,13,13,3810
States,New Mexico,2016,29,X,1.09324,X,X,X,X,X,X,70,18,6403
States,New York,2016,29,X,0,X,X,X,X,X,X,0,29,1968
States,North Carolina,2016,29,X,0.517241,X,X,X,X,X,X,27,20,5220
States,North Dakota,2016,29,X,0.123762,X,X,X,X,X,X,1,4,808
States,Ohio,2016,29,X,0.336738,X,X,X,X,X,X,30,43,8909
States,Oklahoma,2016,29,X,0.392749,X,X,X,X,X,X,13,13,3310
States,Oregon,2016,29,X,0.0804505,X,X,X,X,X,X,1,5,1243
States,Pennsylvania,2016,29,X,0.900429,X,X,X,X,X,X,86,31,9551
States,Rhode Island,2016,29,X,0,X,X,X,X,X,X,0,16,3779
States,South Carolina,2016,29,X,0.078125,X,X,X,X,X,X,2,8,2560
States,South Dakota,2016,29,X,0.599377,X,X,X,X,X,X,25,22,4171
States,Tennessee,2016,29,X,0.786794,X,X,X,X,X,X,51,49,6482
States,Texas,2016,29,X,1.42177,X,X,X,X,X,X,239,67,16810
States,Utah,2016,29,X,0.78375,X,X,X,X,X,X,169,40,21563
States,Vermont,2016,29,X,0.759878,X,X,X,X,X,X,10,6,1316
States,Virginia,2016,29,X,0.944046,X,X,X,X,X,X,713,114,75526
States,Washington,2016,29,X,0.177179,X,X,X,X,X,X,5,24,2822
States,West Virginia,2016,29,X,0.406012,X,X,X,X,X,X,57,36,14039
States,Wisconsin,2016,29,X,0.0426257,X,X,X,X,X,X,1,18,2346
States,Wyoming,2016,29,X,0.0719683,X,X,X,X,X,X,2,14,2779
States,Puerto Rico,2016,29,X,4.25583,X,X,X,X,X,X,179,7,4206
States,Virgin Islands,2016,29,X,0.647249,X,X,X,X,X,X,2,1,309
States,New York City,2016,29,X,1.12179,X,X,X,X,X,X,1118,81,99662
States,Alabama,2016,30,X,0.659184,X,X,X,X,X,X,37,20,5613
States,Alaska,2016,30,X,0.512821,X,X,X,X,X,X,6,4,1170
States,Arizona,2016,30,X,0.749576,X,X,X,X,X,X,137,44,18277
States,Arkansas,2016,30,X,0.320513,X,X,X,X,X,X,3,5,936
States,California,2016,30,X,0.856349,X,X,X,X,X,X,262,96,30595
States,Colorado,2016,30,X,0.191257,X,X,X,X,X,X,7,5,3660
States,Connecticut,2016,30,X,0.243013,X,X,X,X,X,X,2,10,823
States,Delaware,2016,30,X,0,X,X,X,X,X,X,0,12,2699
States,District of Columbia,2016,30,X,4.47248,X,X,X,X,X,X,78,2,1744
States,Florida,2016,30,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,30,X,0.828904,X,X,X,X,X,X,276,28,33297
States,Hawaii,2016,30,X,0.536673,X,X,X,X,X,X,6,13,1118
States,Idaho,2016,30,X,0.779727,X,X,X,X,X,X,4,2,513
States,Illinois,2016,30,X,0.787612,X,X,X,X,X,X,295,55,37455
States,Indiana,2016,30,X,0.620307,X,X,X,X,X,X,19,17,3063
States,Iowa,2016,30,X,0.271003,X,X,X,X,X,X,1,3,369
States,Kansas,2016,30,X,0.0572246,X,X,X,X,X,X,2,12,3495
States,Kentucky,2016,30,X,0.00492368,X,X,X,X,X,X,1,15,20310
States,Louisiana,2016,30,X,0.998078,X,X,X,X,X,X,405,71,40578
States,Maine,2016,30,X,0.531091,X,X,X,X,X,X,24,24,4519
States,Maryland,2016,30,X,0.960384,X,X,X,X,X,X,56,19,5831
States,Massachusetts,2016,30,X,0.414841,X,X,X,X,X,X,71,23,17115
States,Michigan,2016,30,X,0.221239,X,X,X,X,X,X,36,58,16272
States,Minnesota,2016,30,X,0.879567,X,X,X,X,X,X,13,11,1478
States,Mississippi,2016,30,X,1.19877,X,X,X,X,X,X,203,45,16934
States,Missouri,2016,30,X,0.519031,X,X,X,X,X,X,12,16,2312
States,Montana,2016,30,X,0,X,X,X,X,X,X,0,3,1448
States,Nebraska,2016,30,X,0.203046,X,X,X,X,X,X,4,11,1970
States,Nevada,2016,30,X,0.259393,X,X,X,X,X,X,31,22,11951
States,New Hampshire,2016,30,X,0.411734,X,X,X,X,X,X,8,16,1943
States,New Jersey,2016,30,X,0.490798,X,X,X,X,X,X,20,12,4075
States,New Mexico,2016,30,X,0.788048,X,X,X,X,X,X,48,18,6091
States,New York,2016,30,X,0,X,X,X,X,X,X,0,30,2143
States,North Carolina,2016,30,X,0.734725,X,X,X,X,X,X,38,21,5172
States,North Dakota,2016,30,X,0,X,X,X,X,X,X,0,4,862
States,Ohio,2016,30,X,0.36846,X,X,X,X,X,X,35,44,9499
States,Oklahoma,2016,30,X,0.344927,X,X,X,X,X,X,12,16,3479
States,Oregon,2016,30,X,0,X,X,X,X,X,X,0,4,922
States,Pennsylvania,2016,30,X,0.917026,X,X,X,X,X,X,83,30,9051
States,Rhode Island,2016,30,X,0,X,X,X,X,X,X,0,16,3239
States,South Carolina,2016,30,X,0.0767754,X,X,X,X,X,X,2,8,2605
States,South Dakota,2016,30,X,0.677679,X,X,X,X,X,X,32,23,4722
States,Tennessee,2016,30,X,1.05929,X,X,X,X,X,X,82,52,7741
States,Texas,2016,30,X,1.57115,X,X,X,X,X,X,261,67,16612
States,Utah,2016,30,X,0.847378,X,X,X,X,X,X,180,40,21242
States,Vermont,2016,30,X,0.443459,X,X,X,X,X,X,4,5,902
States,Virginia,2016,30,X,1.01157,X,X,X,X,X,X,724,113,71572
States,Washington,2016,30,X,0.220669,X,X,X,X,X,X,6,24,2719
States,West Virginia,2016,30,X,0.474236,X,X,X,X,X,X,67,35,14128
States,Wisconsin,2016,30,X,0.754148,X,X,X,X,X,X,5,12,663
States,Wyoming,2016,30,X,0.0700035,X,X,X,X,X,X,2,14,2857
States,Puerto Rico,2016,30,X,4.7619,X,X,X,X,X,X,184,7,3864
States,Virgin Islands,2016,30,X,0.303951,X,X,X,X,X,X,1,1,329
States,New York City,2016,30,X,1.07888,X,X,X,X,X,X,1066,89,98806
States,Alabama,2016,31,X,0.991988,X,X,X,X,X,X,52,18,5242
States,Alaska,2016,31,X,0.586756,X,X,X,X,X,X,7,4,1193
States,Arizona,2016,31,X,0.769468,X,X,X,X,X,X,150,45,19494
States,Arkansas,2016,31,X,0.318979,X,X,X,X,X,X,2,4,627
States,California,2016,31,X,0.85127,X,X,X,X,X,X,246,82,28898
States,Colorado,2016,31,X,0.313917,X,X,X,X,X,X,9,6,2867
States,Connecticut,2016,31,X,0.275482,X,X,X,X,X,X,2,11,726
States,Delaware,2016,31,X,0.0738825,X,X,X,X,X,X,2,12,2707
States,District of Columbia,2016,31,X,4.88677,X,X,X,X,X,X,82,2,1678
States,Florida,2016,31,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,31,X,0.880213,X,X,X,X,X,X,271,27,30788
States,Hawaii,2016,31,X,0.560897,X,X,X,X,X,X,7,13,1248
States,Idaho,2016,31,X,0.527241,X,X,X,X,X,X,3,2,569
States,Illinois,2016,31,X,0.725307,X,X,X,X,X,X,267,55,36812
States,Indiana,2016,31,X,0.814941,X,X,X,X,X,X,24,19,2945
States,Iowa,2016,31,X,0,X,X,X,X,X,X,0,4,509
States,Kansas,2016,31,X,0.253405,X,X,X,X,X,X,8,11,3157
States,Kentucky,2016,31,X,0.0151707,X,X,X,X,X,X,3,17,19775
States,Louisiana,2016,31,X,1.04735,X,X,X,X,X,X,405,72,38669
States,Maine,2016,31,X,0.442478,X,X,X,X,X,X,19,23,4294
States,Maryland,2016,31,X,1.06149,X,X,X,X,X,X,58,18,5464
States,Massachusetts,2016,31,X,0.389268,X,X,X,X,X,X,65,22,16698
States,Michigan,2016,31,X,0.309345,X,X,X,X,X,X,53,57,17133
States,Minnesota,2016,31,X,0.674252,X,X,X,X,X,X,16,13,2373
States,Mississippi,2016,31,X,1.28663,X,X,X,X,X,X,216,45,16788
States,Missouri,2016,31,X,0.271739,X,X,X,X,X,X,6,15,2208
States,Montana,2016,31,X,0,X,X,X,X,X,X,0,3,1258
States,Nebraska,2016,31,X,0.380771,X,X,X,X,X,X,8,11,2101
States,Nevada,2016,31,X,0.171319,X,X,X,X,X,X,17,20,9923
States,New Hampshire,2016,31,X,0.505561,X,X,X,X,X,X,10,16,1978
States,New Jersey,2016,31,X,0.29633,X,X,X,X,X,X,13,12,4387
States,New Mexico,2016,31,X,0.705071,X,X,X,X,X,X,47,18,6666
States,New York,2016,31,X,0.110742,X,X,X,X,X,X,2,26,1806
States,North Carolina,2016,31,X,0.827887,X,X,X,X,X,X,38,20,4590
States,North Dakota,2016,31,X,0,X,X,X,X,X,X,0,3,775
States,Ohio,2016,31,X,0.507446,X,X,X,X,X,X,46,44,9065
States,Oklahoma,2016,31,X,0.0532056,X,X,X,X,X,X,2,15,3759
States,Oregon,2016,31,X,0,X,X,X,X,X,X,0,5,1445
States,Pennsylvania,2016,31,X,0.894644,X,X,X,X,X,X,76,29,8495
States,Rhode Island,2016,31,X,0.0374672,X,X,X,X,X,X,1,14,2669
States,South Carolina,2016,31,X,0.0413565,X,X,X,X,X,X,1,8,2418
States,South Dakota,2016,31,X,0.450635,X,X,X,X,X,X,22,25,4882
States,Tennessee,2016,31,X,0.773949,X,X,X,X,X,X,53,47,6848
States,Texas,2016,31,X,1.27404,X,X,X,X,X,X,216,67,16954
States,Utah,2016,31,X,0.587237,X,X,X,X,X,X,128,40,21797
States,Vermont,2016,31,X,1.05541,X,X,X,X,X,X,8,3,758
States,Virginia,2016,31,X,0.868836,X,X,X,X,X,X,601,109,69173
States,Washington,2016,31,X,0.118812,X,X,X,X,X,X,3,24,2525
States,West Virginia,2016,31,X,0.611143,X,X,X,X,X,X,86,34,14072
States,Wisconsin,2016,31,X,0.324675,X,X,X,X,X,X,8,19,2464
States,Wyoming,2016,31,X,0.0335909,X,X,X,X,X,X,1,14,2977
States,Puerto Rico,2016,31,X,3.35266,X,X,X,X,X,X,133,7,3967
States,Virgin Islands,2016,31,X,0.680272,X,X,X,X,X,X,2,1,294
States,New York City,2016,31,X,1.0713,X,X,X,X,X,X,1051,83,98105
States,Alabama,2016,32,X,1.55411,X,X,X,X,X,X,81,20,5212
States,Alaska,2016,32,X,0.577082,X,X,X,X,X,X,7,4,1213
States,Arizona,2016,32,X,0.351899,X,X,X,X,X,X,58,25,16482
States,Arkansas,2016,32,X,0.437318,X,X,X,X,X,X,3,4,686
States,California,2016,32,X,0.896093,X,X,X,X,X,X,267,83,29796
States,Colorado,2016,32,X,0.301932,X,X,X,X,X,X,10,5,3312
States,Connecticut,2016,32,X,0.227015,X,X,X,X,X,X,2,10,881
States,Delaware,2016,32,X,0.0747943,X,X,X,X,X,X,2,12,2674
States,District of Columbia,2016,32,X,3.7961,X,X,X,X,X,X,70,2,1844
States,Florida,2016,32,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,32,X,1.3136,X,X,X,X,X,X,419,28,31897
States,Hawaii,2016,32,X,0.733634,X,X,X,X,X,X,13,13,1772
States,Idaho,2016,32,X,0.860215,X,X,X,X,X,X,4,2,465
States,Illinois,2016,32,X,0.685128,X,X,X,X,X,X,263,59,38387
States,Indiana,2016,32,X,0.624794,X,X,X,X,X,X,19,19,3041
States,Iowa,2016,32,X,0,X,X,X,X,X,X,0,3,355
States,Kansas,2016,32,X,0.115241,X,X,X,X,X,X,4,11,3471
States,Kentucky,2016,32,X,0.0148846,X,X,X,X,X,X,3,14,20155
States,Louisiana,2016,32,X,1.0265,X,X,X,X,X,X,368,60,35850
States,Maine,2016,32,X,0.471698,X,X,X,X,X,X,21,24,4452
States,Maryland,2016,32,X,0.872905,X,X,X,X,X,X,50,18,5728
States,Massachusetts,2016,32,X,0.333677,X,X,X,X,X,X,55,22,16483
States,Michigan,2016,32,X,0.403105,X,X,X,X,X,X,67,58,16621
States,Minnesota,2016,32,X,0.578947,X,X,X,X,X,X,11,9,1900
States,Mississippi,2016,32,X,1.51692,X,X,X,X,X,X,260,47,17140
States,Missouri,2016,32,X,0.483481,X,X,X,X,X,X,12,16,2482
States,Montana,2016,32,X,0,X,X,X,X,X,X,0,3,1419
States,Nebraska,2016,32,X,0.334821,X,X,X,X,X,X,6,9,1792
States,Nevada,2016,32,X,0.190133,X,X,X,X,X,X,19,20,9993
States,New Hampshire,2016,32,X,0.469729,X,X,X,X,X,X,9,15,1916
States,New Jersey,2016,32,X,0.307152,X,X,X,X,X,X,14,11,4558
States,New Mexico,2016,32,X,0.367377,X,X,X,X,X,X,20,15,5444
States,New York,2016,32,X,0,X,X,X,X,X,X,0,26,1638
States,North Carolina,2016,32,X,1.0075,X,X,X,X,X,X,47,20,4665
States,North Dakota,2016,32,X,0,X,X,X,X,X,X,0,3,782
States,Ohio,2016,32,X,0.390699,X,X,X,X,X,X,41,49,10494
States,Oklahoma,2016,32,X,0.388098,X,X,X,X,X,X,12,14,3092
States,Oregon,2016,32,X,0,X,X,X,X,X,X,0,5,1398
States,Pennsylvania,2016,32,X,0.941457,X,X,X,X,X,X,87,28,9241
States,Rhode Island,2016,32,X,0,X,X,X,X,X,X,0,16,2923
States,South Carolina,2016,32,X,0,X,X,X,X,X,X,0,7,2506
States,South Dakota,2016,32,X,0.582969,X,X,X,X,X,X,28,25,4803
States,Tennessee,2016,32,X,1.59193,X,X,X,X,X,X,120,51,7538
States,Texas,2016,32,X,1.30064,X,X,X,X,X,X,209,62,16069
States,Utah,2016,32,X,0.783602,X,X,X,X,X,X,177,41,22588
States,Vermont,2016,32,X,0.913838,X,X,X,X,X,X,7,4,766
States,Virginia,2016,32,X,1.03551,X,X,X,X,X,X,723,108,69821
States,Washington,2016,32,X,0.110824,X,X,X,X,X,X,3,24,2707
States,West Virginia,2016,32,X,0.434605,X,X,X,X,X,X,64,34,14726
States,Wisconsin,2016,32,X,0.254842,X,X,X,X,X,X,5,18,1962
States,Wyoming,2016,32,X,0.0940734,X,X,X,X,X,X,3,14,3189
States,Puerto Rico,2016,32,X,2.87786,X,X,X,X,X,X,127,8,4413
States,Virgin Islands,2016,32,X,1.12045,X,X,X,X,X,X,4,1,357
States,New York City,2016,32,X,1.02695,X,X,X,X,X,X,1016,82,98934
States,Alabama,2016,33,X,1.39542,X,X,X,X,X,X,86,20,6163
States,Alaska,2016,33,X,0.514139,X,X,X,X,X,X,8,5,1556
States,Arizona,2016,33,X,0.465008,X,X,X,X,X,X,80,24,17204
States,Arkansas,2016,33,X,0.182815,X,X,X,X,X,X,2,4,1094
States,California,2016,33,X,1.00994,X,X,X,X,X,X,310,83,30695
States,Colorado,2016,33,X,0.24377,X,X,X,X,X,X,9,6,3692
States,Connecticut,2016,33,X,0.273224,X,X,X,X,X,X,3,10,1098
States,Delaware,2016,33,X,0,X,X,X,X,X,X,0,11,2458
States,District of Columbia,2016,33,X,2.42174,X,X,X,X,X,X,41,2,1693
States,Florida,2016,33,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,33,X,1.6916,X,X,X,X,X,X,580,29,34287
States,Hawaii,2016,33,X,0.978593,X,X,X,X,X,X,16,13,1635
States,Idaho,2016,33,X,0.191571,X,X,X,X,X,X,1,2,522
States,Illinois,2016,33,X,0.703667,X,X,X,X,X,X,275,59,39081
